Cell ID,Cell type,x,y,z,Radius,Mother ID,Time point,Confidence,Skeleton ID
266,-1,921.1796257,950.186535,2602.151397,10,265,127,-1,0
6708,-1,869.1333573,923.142781,2360.502794,10,6707,128,-1,35
265,-1,918.9660458,949.3264705,2609.311226,10,264,128,-1,0
264,-1,917.5974772,953.7219878,2617.907681,10,263,129,-1,0
6707,-1,873.0017206,919.9001006,2367.992533,10,6706,129,-1,35
6706,-1,871.3604755,915.0444219,2367.815538,10,6705,130,-1,35
263,-1,919.9523272,941.0759375,2620.146287,10,262,130,-1,0
6705,-1,868.5748194,917.1606517,2362.780245,10,6704,131,-1,35
262,-1,916.6869706,941.0599023,2613.459554,10,261,131,-1,0
6704,-1,871.1556166,916.58551,2359.415627,10,6703,132,-1,35
261,-1,913.4750842,937.8017474,2618.017127,10,260,132,-1,0
260,-1,914.6970698,942.9391374,2623.439182,10,259,133,-1,0
6703,-1,868.4045831,920.3676214,2366.500459,10,6702,133,-1,35
6702,-1,869.4654341,921.6205671,2378.209908,10,6701,134,-1,35
259,-1,911.5840719,942.1808622,2626.183396,10,258,134,-1,0
6701,-1,868.7887665,925.9261101,2386.484613,10,6700,135,-1,35
258,-1,914.5754723,937.5682581,2631.781374,10,257,135,-1,0
6700,-1,868.0444223,932.4925414,2390.841454,10,6699,136,-1,35
257,-1,918.4271319,945.771347,2630.87457,10,255,136,-1,0
255,-1,923.0377764,942.3331426,2647.067292,10,-1,137,-1,0
6699,-1,865.0690248,935.3141658,2393.991874,10,6698,137,-1,35
253,-1,923.8519035,942.2508039,2655.37323,10,255,138,-1,0
6698,-1,864.4066918,933.8190658,2401.384641,10,6697,138,-1,35
252,-1,938.9017447,924.9901724,2671.713924,10,251,139,-1,0
6697,-1,860.9823179,930.8103896,2401.861414,10,6696,139,-1,35
254,-1,915.656686,941.433075,2645.501291,10,253,139,-1,0
6696,-1,857.2389426,925.0093823,2394.043642,10,6695,140,-1,35
251,-1,941.9398904,915.2959269,2668.818778,10,250,140,-1,0
250,-1,944.1484895,902.3565994,2674.731085,10,249,141,-1,0
6695,-1,857.7935438,913.4561801,2402.889045,10,6694,141,-1,35
249,-1,949.2765289,899.0684579,2685.779452,10,248,142,-1,0
6694,-1,854.3805635,910.1993158,2407.722037,10,6693,142,-1,35
248,-1,949.1346556,898.5425837,2681.596179,10,247,143,-1,0
6693,-1,851.8540742,905.7437308,2411.459585,10,6692,143,-1,35
6692,-1,852.5635323,904.9848151,2412.718264,10,6691,144,-1,35
247,-1,952.5576323,902.7121835,2677.888535,10,246,144,-1,0
246,-1,952.8005186,890.824774,2692.835845,10,245,145,-1,0
6691,-1,845.9077141,898.2921093,2422.39003,10,6690,145,-1,35
245,-1,952.4591911,888.6835693,2700.060908,10,244,146,-1,0
6690,-1,847.8582893,891.191023,2426.161724,10,6689,146,-1,35
244,-1,950.8131593,883.1776,2698.805982,10,243,147,-1,0
6689,-1,847.9621227,881.019282,2419.681642,10,6688,147,-1,35
6688,-1,845.2324506,881.7081773,2414.049148,10,6687,148,-1,35
243,-1,953.1957815,885.1513603,2699.619768,10,242,148,-1,0
242,-1,953.0731325,891.8106821,2706.800208,10,241,149,-1,0
6687,-1,848.8552054,888.1302622,2416.362292,10,6686,149,-1,35
241,-1,957.1765613,889.4227534,2707.79247,10,240,150,-1,0
6686,-1,844.4594269,886.6592126,2417.909663,10,6685,150,-1,35
240,-1,960.1921441,884.0987312,2725.923241,10,239,151,-1,0
6685,-1,846.5305273,881.694497,2428.384321,10,6684,151,-1,35
6684,-1,850.7665645,875.7277735,2433.474203,10,6683,152,-1,35
239,-1,965.3918982,875.4739579,2724.922799,10,238,152,-1,0
238,-1,967.2787724,870.1703606,2729.758215,10,237,153,-1,0
6683,-1,850.3168386,872.2663154,2433.150569,10,6682,153,-1,35
237,-1,968.6467463,873.0553798,2735.816464,10,236,154,-1,0
6682,-1,851.0966663,862.8796744,2438.111487,10,6681,154,-1,35
236,-1,966.7625576,869.0052807,2730.782616,10,235,155,-1,0
6681,-1,848.7783875,860.5583862,2439.872115,10,6680,155,-1,35
6680,-1,848.8809731,857.5167843,2439.865083,10,6679,156,-1,35
235,-1,969.0236511,862.9220762,2722.955617,10,234,156,-1,0
234,-1,957.080394,859.1764532,2729.220008,10,233,157,-1,0
6679,-1,848.0856558,857.6113243,2443.32632,10,6678,157,-1,35
233,-1,958.7877099,864.0756862,2737.513754,10,232,158,-1,0
6678,-1,843.9462082,864.716113,2447.672816,10,6677,158,-1,35
232,-1,956.5668002,867.1925653,2738.874128,10,231,159,-1,0
6677,-1,843.3213281,868.127577,2456.556839,10,6676,159,-1,35
6676,-1,845.7595306,865.3297638,2458.347813,10,6675,160,-1,35
231,-1,961.0974905,863.7959579,2744.395975,10,230,160,-1,0
230,-1,960.0008138,865.5038927,2737.120275,10,229,161,-1,0
6675,-1,843.6852114,857.405753,2458.90139,10,6674,161,-1,35
229,-1,959.3285162,860.5602027,2741.173583,10,228,162,-1,0
6674,-1,838.9650344,850.9512205,2452.749219,10,6673,162,-1,35
228,-1,959.6822423,862.0476814,2747.663206,10,227,163,-1,0
6673,-1,839.9321792,847.4604612,2454.142749,10,6672,163,-1,35
6672,-1,844.4196958,840.6644785,2458.997836,10,6671,164,-1,35
227,-1,971.9077282,862.4394733,2753.829957,10,226,164,-1,0
226,-1,976.7835638,851.8588317,2761.690866,10,225,165,-1,0
6671,-1,847.8382242,825.5451366,2457.690412,10,6668,165,-1,35
6668,-1,844.2579805,819.4494485,2464.970189,10,6667,166,-1,35
225,-1,971.8383081,846.9364616,2763.77173,10,224,166,-1,0
224,-1,973.2363917,836.757351,2760.646947,10,223,167,-1,0
6667,-1,844.3162828,814.1300778,2469.603826,10,6666,167,-1,35
6666,-1,847.3892432,814.9977986,2475.022875,10,6665,168,-1,35
223,-1,973.3838559,831.9703636,2764.182925,10,222,168,-1,0
6665,-1,846.3221873,815.1362766,2477.049891,10,6664,169,-1,35
222,-1,975.6643035,828.6026407,2769.378536,10,221,169,-1,0
6664,-1,843.0283254,814.9126639,2482.274669,10,6663,170,-1,35
221,-1,974.6133165,833.821901,2772.340838,10,220,170,-1,0
220,-1,977.8896799,831.95438,2778.057033,10,219,171,-1,0
6663,-1,845.1734228,819.418771,2487.127723,10,6662,171,-1,35
6662,-1,843.9418344,819.7035686,2489.711066,10,6661,172,-1,35
219,-1,979.6749091,828.213125,2780.434735,10,218,172,-1,0
6661,-1,840.5867978,823.5378332,2492.634645,10,6658,173,-1,35
218,-1,977.006762,833.9405773,2786.053328,10,217,173,-1,0
217,-1,978.1355981,835.0991326,2792.586059,10,216,174,-1,0
6658,-1,839.664462,823.190441,2495.406861,10,6657,174,-1,35
216,-1,979.9819344,835.3760801,2790.896725,10,215,175,-1,0
6657,-1,845.9455345,814.2864315,2492.784501,10,6656,175,-1,35
6656,-1,844.6942643,816.5721366,2496.618551,10,6655,176,-1,35
215,-1,983.1476995,837.0987996,2793.960937,10,214,176,-1,0
214,-1,987.1568902,835.4221427,2787.894971,10,213,177,-1,0
6655,-1,844.0786081,821.1674203,2497.783217,10,6654,177,-1,35
213,-1,986.5950856,830.2772704,2794.259332,10,212,178,-1,0
6654,-1,844.2574603,822.6480603,2505.180053,10,6653,178,-1,35
212,-1,988.9255058,843.5008295,2797.030038,10,211,179,-1,0
6653,-1,845.6635375,819.8495659,2502.70022,10,6652,179,-1,35
6652,-1,843.9629668,819.3750481,2504.135026,10,6651,180,-1,35
211,-1,988.949671,843.8415365,2801.724015,10,210,180,-1,0
210,-1,990.9123256,839.9362187,2803.58415,10,209,181,-1,0
6651,-1,839.8453466,813.3530139,2510.300019,10,6650,181,-1,35
209,-1,988.911153,840.7119784,2803.813629,10,208,182,-1,0
6650,-1,843.8948212,803.9365235,2512.49164,10,6649,182,-1,35
208,-1,988.9624264,836.7862139,2806.881057,10,207,183,-1,0
6649,-1,844.0498777,798.6633855,2519.158665,10,6648,183,-1,35
6648,-1,843.5773303,791.1447946,2522.82036,10,6643,184,-1,35
207,-1,987.275393,834.9922889,2810.215898,10,206,184,-1,0
206,-1,989.0349342,836.5043645,2816.454312,10,205,185,-1,0
6643,-1,844.7040719,793.0820626,2525.461063,10,6642,185,-1,35
205,-1,993.3570658,836.990081,2823.91441,10,204,186,-1,0
6642,-1,845.1087126,790.5898229,2523.528599,10,6641,186,-1,35
204,-1,992.1937618,831.2218264,2826.049052,10,203,187,-1,0
6641,-1,849.2732511,772.4062521,2523.574151,10,6640,187,-1,35
6645,-1,843.4963819,805.2963259,2528.110154,10,6642,187,-1,35
6640,-1,851.7168017,755.5986732,2519.918495,10,6639,188,-1,35
203,-1,996.9931029,831.7089986,2826.367085,10,202,188,-1,0
202,-1,993.0607301,837.4337287,2837.022402,10,201,189,-1,0
6639,-1,855.5269454,754.4472642,2529.249477,10,6638,189,-1,35
201,-1,991.841277,830.4500018,2836.292384,10,200,190,-1,0
6638,-1,856.7784762,754.4204565,2535.02807,10,6637,190,-1,35
200,-1,991.0198406,829.5037115,2843.264555,10,199,191,-1,0
6637,-1,856.4719915,754.9917874,2540.766963,10,6636,191,-1,35
6636,-1,859.213888,749.3786816,2545.527279,10,6635,192,-1,35
199,-1,994.9093928,826.2216719,2849.95986,10,198,192,-1,0
198,-1,1000.248278,827.2113513,2857.41665,10,197,193,-1,0
6635,-1,866.6762477,741.5951466,2555.100083,10,6634,193,-1,35
5916,-1,904.369441,687.229601,2386.966547,10,5915,194,-1,34
197,-1,1002.943784,827.649923,2860.959722,10,196,194,-1,0
6634,-1,866.6570848,738.9041616,2552.3895,10,6633,194,-1,35
196,-1,1006.816855,834.738461,2863.47361,10,195,195,-1,0
6633,-1,867.2245599,741.7860466,2560.579263,10,6632,195,-1,35
5915,-1,901.4027515,685.2037465,2392.547206,10,5914,195,-1,34
6632,-1,868.1348795,735.9126681,2555.750275,10,6631,196,-1,35
5914,-1,901.3779669,687.5308668,2394.825598,10,5913,196,-1,34
195,-1,1009.61423,837.4885183,2863.74517,10,194,196,-1,0
5913,-1,900.3961437,688.1234286,2399.268418,10,5912,197,-1,34
194,-1,1007.711728,836.37191,2873.13474,10,193,197,-1,0
6631,-1,869.0507925,738.5335625,2562.967036,10,6630,197,-1,35
5912,-1,905.9887038,683.9952171,2405.505586,10,5911,198,-1,34
193,-1,1012.354465,839.6862179,2880.082399,10,192,198,-1,0
6630,-1,868.1505282,740.8318075,2574.178331,10,6629,198,-1,35
192,-1,1015.65128,837.674204,2884.017103,10,191,199,-1,0
6629,-1,869.1678653,738.6678772,2576.495062,10,6628,199,-1,35
5911,-1,907.0063608,682.7413915,2405.185342,10,5910,199,-1,34
6628,-1,873.2531456,736.6036218,2582.643354,10,6627,200,-1,35
5910,-1,907.7950339,678.7726294,2413.22825,10,5909,200,-1,34
191,-1,1018.237013,845.260886,2893.203557,10,190,200,-1,0
5909,-1,909.0062199,675.3086168,2423.715085,10,5908,201,-1,34
190,-1,1025.420692,838.9695482,2900.551248,10,189,201,-1,0
6627,-1,876.8159834,734.4839693,2591.934136,10,6626,201,-1,35
5908,-1,910.6056991,671.7862524,2429.5093,10,5907,202,-1,34
189,-1,1026.940221,831.6043151,2901.071626,10,188,202,-1,0
6626,-1,875.787597,737.0341392,2595.786038,10,6625,202,-1,35
188,-1,1024.222528,829.5125747,2904.940944,10,187,203,-1,0
6625,-1,878.3835773,737.7765648,2600.843746,10,6624,203,-1,35
5907,-1,913.0463309,668.2469932,2428.810166,10,5906,203,-1,34
6624,-1,878.4712195,732.4358773,2604.245815,10,6623,204,-1,35
5906,-1,917.642855,662.2589254,2431.47019,10,5905,204,-1,34
187,-1,1027.6667,828.4428191,2907.630534,10,186,204,-1,0
5356,-1,912.8062206,706.9803529,2299.825816,10,5355,204,-1,23
5905,-1,918.0567276,661.3680927,2433.195683,10,5904,205,-1,34
186,-1,1026.491793,825.6550387,2910.066845,10,185,205,-1,0
5355,-1,912.3818362,704.6779323,2307.534944,10,5354,205,-1,23
6623,-1,878.8050063,728.0290551,2604.392227,10,6622,205,-1,35
5904,-1,920.8421545,660.2334244,2438.795812,10,5903,206,-1,34
185,-1,1031.829084,827.879627,2914.550886,10,184,206,-1,0
5354,-1,910.9062794,705.1637494,2312.895188,10,5352,206,-1,23
6622,-1,877.7634773,721.352879,2606.349667,10,6621,206,-1,35
184,-1,1039.537247,824.8954656,2924.026369,10,183,207,-1,0
5352,-1,909.3282941,702.3799155,2311.24625,10,5351,207,-1,23
6621,-1,878.4832098,720.492853,2606.938334,10,6620,207,-1,35
5903,-1,927.0984569,659.0465092,2447.553662,10,5901,207,-1,34
6620,-1,882.485979,712.5037098,2607.905759,10,6619,208,-1,35
5901,-1,926.5239116,652.1177101,2442.441789,10,5900,208,-1,34
183,-1,1043.284906,822.3475643,2929.533824,10,182,208,-1,0
5351,-1,909.8043309,698.5349718,2308.749601,10,5350,208,-1,23
6619,-1,885.6160512,709.9749263,2612.930137,10,6618,209,-1,35
5900,-1,927.3704122,653.8794284,2441.475785,10,5899,209,-1,34
182,-1,1050.34376,816.3618322,2935.496878,10,181,209,-1,0
5350,-1,911.0993906,697.2393791,2306.429305,10,5349,209,-1,23
6618,-1,889.1451243,705.3943977,2615.034725,10,6617,210,-1,35
5899,-1,930.7413434,649.1816276,2442.423122,10,5898,210,-1,34
181,-1,1048.922773,814.6849463,2930.320972,10,180,210,-1,0
5349,-1,914.5636718,691.3563489,2308.727756,10,5348,210,-1,23
6617,-1,889.6381681,697.3120325,2628.846654,10,6616,211,-1,35
5898,-1,931.6550383,643.7777591,2451.95782,10,5897,211,-1,34
180,-1,1048.280798,809.7158388,2941.079216,10,179,211,-1,0
5348,-1,918.8065034,682.8623796,2318.598306,10,5347,211,-1,23
6616,-1,891.5596334,696.6606031,2628.219361,10,6615,212,-1,35
5897,-1,934.4132221,641.5712602,2460.192082,10,5896,212,-1,34
179,-1,1056.764287,809.2347366,2942.683766,10,178,212,-1,0
5347,-1,918.5653848,680.2785506,2318.956438,10,5346,212,-1,23
5896,-1,934.1527364,642.1922139,2466.859249,10,5895,213,-1,34
178,-1,1066.02699,810.6549726,2956.828022,10,177,213,-1,0
5346,-1,916.8626866,683.76902,2324.813441,10,5345,213,-1,23
6615,-1,894.9340245,693.9721602,2637.390746,10,6614,213,-1,35
177,-1,1073.290979,814.5764298,2962.96336,10,176,214,-1,0
5345,-1,919.6218388,687.4350054,2329.699843,10,5344,214,-1,23
6614,-1,899.238475,698.7447896,2643.882414,10,6613,214,-1,35
5895,-1,938.3535653,647.873681,2475.232106,10,5894,214,-1,34
176,-1,1084.614477,818.8822294,2969.434018,10,175,215,-1,0
5344,-1,920.1187651,684.0875904,2333.070964,10,5343,215,-1,23
6613,-1,902.81004,703.3709044,2653.009951,10,6612,215,-1,35
5894,-1,935.6076312,645.9879352,2480.38328,10,5893,215,-1,34
6612,-1,905.8351959,706.8078605,2665.915565,10,6611,216,-1,35
5893,-1,937.6207811,644.6575939,2489.248281,10,5892,216,-1,34
175,-1,1090.058366,821.1166939,2982.813292,10,174,216,-1,0
5343,-1,922.6856845,680.9448488,2338.984849,10,5342,216,-1,23
6611,-1,901.9973032,705.9554419,2669.916494,10,6610,217,-1,35
5892,-1,932.7345242,647.5734456,2486.50252,10,5891,217,-1,34
174,-1,1094.523378,821.2851776,2981.442217,10,173,217,-1,0
5342,-1,921.6559143,679.9997101,2348.341823,10,5341,217,-1,23
6610,-1,900.1874303,706.5646228,2681.284363,10,6609,218,-1,35
5891,-1,924.299311,645.615005,2497.323828,10,5890,218,-1,34
173,-1,1097.392166,822.4268532,2986.27476,10,172,218,-1,0
5341,-1,917.029233,674.4093679,2356.156735,10,5340,218,-1,23
6609,-1,902.4136236,702.1412939,2689.088596,10,6608,219,-1,35
5890,-1,931.3690007,645.394621,2503.309683,10,5889,219,-1,34
172,-1,1101.463776,821.428698,2992.69644,10,171,219,-1,0
5340,-1,916.8514615,671.6083204,2359.447677,10,5339,219,-1,23
6608,-1,907.5010101,696.4233526,2700.268812,10,6607,220,-1,35
5889,-1,932.072216,642.3238761,2510.913122,10,5888,220,-1,34
171,-1,1106.967703,821.2519501,2998.362165,10,170,220,-1,0
5339,-1,918.5204872,671.6356325,2361.776889,10,5338,220,-1,23
2408,-1,893.028991,711.3993259,2630.459333,10,-1,221,-1,21
5888,-1,932.7875995,636.7030118,2519.07271,10,5887,221,-1,34
170,-1,1109.621421,819.928855,3005.766988,10,169,221,-1,0
5338,-1,917.2124025,671.6679452,2369.009358,10,5337,221,-1,23
6607,-1,910.8193516,694.2019505,2710.501164,10,6606,221,-1,35
169,-1,1112.11671,822.1147605,3012.050479,10,168,222,-1,0
5337,-1,914.3749495,668.6704794,2377.625063,10,5336,222,-1,23
2411,-1,895.7527965,711.0594425,2637.330871,10,2408,222,-1,21
6606,-1,915.8565524,692.6212033,2720.602631,10,6605,222,-1,35
5887,-1,928.6712441,635.3700984,2530.515233,10,5886,222,-1,34
168,-1,1112.949894,816.097656,3021.507335,10,167,223,-1,0
5336,-1,917.6319967,665.9992917,2388.266104,10,5335,223,-1,23
2412,-1,895.3380117,710.3460929,2654.351202,10,2411,223,-1,21
6605,-1,921.761718,687.7129995,2729.477121,10,6604,223,-1,35
5886,-1,930.1859846,634.8013469,2541.116621,10,5885,223,-1,34
6604,-1,920.2930647,687.1008905,2736.531579,10,6603,224,-1,35
2413,-1,893.2072815,708.8476598,2664.624916,10,2412,224,-1,21
5885,-1,926.3628039,639.3381417,2552.311475,10,5884,224,-1,34
167,-1,1108.70782,818.6730263,3025.942697,10,165,224,-1,0
5335,-1,915.6209058,666.613478,2397.607152,10,5334,224,-1,23
6603,-1,921.0708519,686.0731895,2744.426184,10,6602,225,-1,35
5884,-1,926.2878341,640.2674945,2559.709727,10,5883,225,-1,34
165,-1,1109.415143,817.503308,3035.805363,10,164,225,-1,0
2414,-1,901.0477344,710.2385038,2667.346009,10,2413,225,-1,21
5334,-1,913.7385201,665.8077714,2402.793125,10,5333,225,-1,23
6602,-1,920.2964571,682.045966,2743.483641,10,6601,226,-1,35
5883,-1,926.5630188,638.9258515,2558.870759,10,5882,226,-1,34
164,-1,1109.676781,815.3168504,3035.465329,10,163,226,-1,0
5333,-1,907.1532005,665.1707094,2407.319,10,5332,226,-1,23
2415,-1,898.4689976,718.9252163,2683.404971,10,2414,226,-1,21
2416,-1,897.5497982,721.4244786,2686.092164,10,2415,227,-1,21
6601,-1,922.6599011,675.8826563,2743.598658,10,6600,227,-1,35
5882,-1,927.8194726,632.5219285,2555.80789,10,5881,227,-1,34
163,-1,1113.000263,816.1388959,3039.475426,10,162,227,-1,0
5332,-1,908.7988884,656.9619827,2405.427419,10,5331,227,-1,23
4920,-1,886.9822482,701.3505209,2423.51695,10,4919,228,-1,22
6600,-1,929.8469401,677.359385,2751.518474,10,6599,228,-1,35
2417,-1,902.0402658,725.1951517,2704.992098,10,2416,228,-1,21
5881,-1,932.7315024,626.6871997,2570.361233,10,5880,228,-1,34
162,-1,1119.130249,817.0222794,3046.822932,10,161,228,-1,0
5331,-1,911.8257689,660.0576629,2416.237078,10,5330,228,-1,23
5880,-1,937.7526599,629.891104,2576.67395,10,5879,229,-1,34
161,-1,1121.614745,822.4502813,3049.102228,10,160,229,-1,0
2418,-1,908.6821533,731.7074089,2716.194634,10,2417,229,-1,21
