Cell ID,Cell type,x,y,z,Radius,Mother ID,Time point,Confidence,Skeleton ID
12846,-1,913.3797783,674.4915233,2375.903104,10,12845,201,-1,101
13377,-1,884.7000217,766.3522689,2239.078536,10,13376,202,-1,107
14027,-1,914.3040079,689.7613697,2338.732916,10,14026,202,-1,101
14436,-1,888.1062502,749.3959544,2275.787307,10,14435,202,-1,110
16180,-1,913.2884258,671.2889745,2440.042989,10,16179,202,-1,124
12845,-1,914.1226838,670.5944157,2382.724455,10,12844,202,-1,101
13376,-1,881.9396585,766.6823221,2247.836039,10,13375,203,-1,107
14026,-1,912.7437081,686.8598857,2343.531743,10,14025,203,-1,101
16179,-1,917.287679,668.7795231,2441.048383,10,16178,203,-1,124
14435,-1,887.1928179,747.7938464,2279.353166,10,14434,203,-1,110
8523,-1,933.1808609,770.3257513,2139.909854,10,8522,203,-1,77
12844,-1,917.0312051,665.5744471,2389.453715,10,12843,203,-1,101
14025,-1,915.7611699,680.3709676,2339.921846,10,14024,204,-1,101
16178,-1,921.8048844,664.1316946,2436.831091,10,16177,204,-1,124
8522,-1,935.852118,763.3447782,2137.806211,10,8521,204,-1,77
14434,-1,889.7933949,744.2248575,2278.503068,10,14433,204,-1,110
12843,-1,922.3808722,660.6345174,2388.630418,10,12842,204,-1,101
13375,-1,882.5601984,765.1236086,2249.916782,10,13374,204,-1,107
14024,-1,917.8414493,670.5863126,2342.510002,10,14023,205,-1,101
14433,-1,889.8636984,736.0216374,2278.399465,10,14432,205,-1,110
8521,-1,938.3475562,762.9417623,2136.362337,10,8520,205,-1,77
16177,-1,921.5859783,660.8701256,2441.7953,10,16176,205,-1,124
12842,-1,920.0978986,655.6556249,2388.380544,10,12841,205,-1,101
13374,-1,888.5938927,755.3698102,2249.815111,10,13373,205,-1,107
8520,-1,942.517337,754.6735333,2141.66039,10,8519,206,-1,77
14432,-1,890.4560644,734.0146273,2281.325889,10,14431,206,-1,110
16176,-1,916.142456,661.8583884,2438.116207,10,16175,206,-1,124
12841,-1,922.5413866,653.5437923,2394.750714,10,12840,206,-1,101
13373,-1,888.9089952,749.8342481,2253.769993,10,13372,206,-1,107
14023,-1,921.1294198,669.5023875,2349.820545,10,14022,206,-1,101
12840,-1,928.6274336,648.3864284,2401.355791,10,12839,207,-1,101
13372,-1,889.2499591,750.3582723,2252.19555,10,13371,207,-1,107
14022,-1,926.3473481,665.0521842,2349.399028,10,14021,207,-1,101
16175,-1,920.8267038,661.7718752,2438.372812,10,16174,207,-1,124
14431,-1,897.6554739,729.6168447,2279.063876,10,14430,207,-1,110
8519,-1,943.2039356,752.7957911,2143.438613,10,8518,207,-1,77
13371,-1,885.7657678,750.8299256,2250.44052,10,13370,208,-1,107
14021,-1,927.8478521,660.4444967,2346.599095,10,14020,208,-1,101
14430,-1,896.7542039,724.8646491,2281.940892,10,14429,208,-1,110
16174,-1,921.6456758,659.8373519,2436.683264,10,16173,208,-1,124
8518,-1,945.0644506,750.6583881,2145.091932,10,8517,208,-1,77
12839,-1,927.5379049,645.6171319,2403.086497,10,12838,208,-1,101
13370,-1,883.9715381,754.2268833,2246.95329,10,13369,209,-1,107
14020,-1,929.1692328,661.6948561,2346.540358,10,14019,209,-1,101
8517,-1,945.981231,745.1332402,2140.629083,10,8516,209,-1,77
16173,-1,924.4041362,662.5995581,2433.801137,10,16172,209,-1,124
14429,-1,899.0900581,723.0816776,2280.561561,10,14428,209,-1,110
12838,-1,927.0427953,647.7117994,2402.025577,10,12837,209,-1,101
13369,-1,888.7457811,746.1316557,2242.034776,10,13368,210,-1,107
14019,-1,933.1431751,652.2904624,2348.54949,10,14018,210,-1,101
8516,-1,950.0407903,736.9261531,2133.846223,10,8515,210,-1,77
14428,-1,901.1291333,716.7042716,2280.7502,10,14427,210,-1,110
16172,-1,924.9538204,652.9720404,2433.771184,10,16171,210,-1,124
12837,-1,932.2375709,641.2920704,2403.651026,10,12836,210,-1,101
14018,-1,936.3369979,641.7162471,2358.199041,10,14017,211,-1,101
8515,-1,951.7174421,729.4576425,2137.445612,10,8514,211,-1,77
12836,-1,930.7605551,632.5164105,2413.710294,10,12835,211,-1,101
13368,-1,890.9153601,739.1417554,2253.409871,10,13367,211,-1,107
16171,-1,921.4072689,648.9087011,2448.779086,10,16170,211,-1,124
14427,-1,900.8440082,709.3733045,2288.129636,10,14426,211,-1,110
17406,-1,1034.033286,702.5130624,2022.124892,10,17405,211,-1,131
14017,-1,938.3487527,639.5378454,2362.091419,10,14016,212,-1,101
8514,-1,950.9651327,733.3537987,2138.262357,10,8513,212,-1,77
12835,-1,935.4692513,628.8427058,2413.852606,10,12834,212,-1,101
13367,-1,891.3476549,740.2944497,2249.256915,10,13366,212,-1,107
14426,-1,899.9795884,706.8781219,2287.676028,10,14425,212,-1,110
16170,-1,924.2797659,648.7922876,2453.776182,10,16168,212,-1,124
17405,-1,1031.528875,703.8061888,2018.31656,10,17404,212,-1,131
14016,-1,940.6097837,638.1247181,2370.229372,10,14015,213,-1,101
8513,-1,956.5664105,730.9524734,2141.698391,10,8512,213,-1,77
12834,-1,939.2866145,630.5754721,2420.730597,10,12833,213,-1,101
13366,-1,891.8729686,738.9283706,2251.008605,10,13365,213,-1,107
16168,-1,927.6546273,647.6475057,2463.665689,10,16167,213,-1,124
14425,-1,900.8136545,708.9257315,2290.688103,10,14424,213,-1,110
17404,-1,1031.664005,706.2567132,2021.214402,10,17403,213,-1,131
17037,-1,926.5307145,660.2888917,2406.700303,10,17036,213,-1,129
8512,-1,956.5330203,731.4938528,2143.378515,10,8511,214,-1,77
12833,-1,938.4401398,631.0911318,2428.644313,10,12832,214,-1,101
13365,-1,895.0632141,736.0567088,2250.889988,10,13364,214,-1,107
16167,-1,928.0449442,649.5907256,2467.118863,10,16166,214,-1,124
14424,-1,902.320504,709.1223162,2294.801313,10,14423,214,-1,110
17403,-1,1032.615454,703.5306993,2024.158077,10,17402,214,-1,131
17036,-1,927.5782144,661.6443031,2411.188224,10,17035,214,-1,129
14015,-1,943.8390645,638.4434752,2375.586408,10,14014,214,-1,101
12832,-1,941.9874956,634.2884158,2432.859725,10,12831,215,-1,101
13364,-1,896.4012544,730.1842933,2261.764317,10,13363,215,-1,107
16166,-1,931.5550849,649.3820554,2478.503121,10,16165,215,-1,124
14423,-1,901.7967491,711.4217398,2300.707668,10,14422,215,-1,110
17402,-1,1033.093444,707.1092594,2024.0142,10,17401,215,-1,131
17035,-1,925.2931217,659.1313123,2416.477874,10,17034,215,-1,129
14014,-1,946.0600695,638.0688752,2384.248893,10,14013,215,-1,101
8511,-1,956.3292914,732.7216634,2144.370259,10,8510,215,-1,77
13363,-1,899.1946308,730.0720155,2271.367195,10,13362,216,-1,107
16165,-1,932.5129672,645.8382258,2484.907025,10,16164,216,-1,124
14422,-1,904.1588887,709.5210061,2305.923944,10,14421,216,-1,110
17401,-1,1029.531817,713.9674517,2022.449592,10,17400,216,-1,131
17034,-1,928.4310569,659.1597851,2423.476153,10,17033,216,-1,129
14013,-1,945.6871577,639.0239738,2388.071154,10,14012,216,-1,101
8510,-1,955.8189659,729.5706339,2148.854024,10,8509,216,-1,77
12831,-1,941.9963924,633.7020146,2437.188564,10,12830,216,-1,101
13362,-1,900.7770479,726.283871,2274.134591,10,13361,217,-1,107
16164,-1,930.4593825,654.106636,2480.63113,10,16163,217,-1,124
14421,-1,904.9764945,708.8649332,2310.360662,10,14420,217,-1,110
17400,-1,1025.372664,721.1806778,2030.788949,10,17399,217,-1,131
17033,-1,927.5300296,661.9560983,2429.720165,10,17032,217,-1,129
14012,-1,945.6138244,638.7100364,2395.864284,10,14011,217,-1,101
8509,-1,955.63656,732.009268,2155.717448,10,8508,217,-1,77
12830,-1,940.3666503,633.8270453,2443.055641,10,12829,217,-1,101
13361,-1,893.399118,722.8251135,2286.452659,10,13360,218,-1,107
16163,-1,926.4563047,647.8350228,2494.211733,10,16162,218,-1,124
14420,-1,899.2721052,702.3477777,2321.54925,10,14419,218,-1,110
17399,-1,1010.108446,718.6733965,2029.304369,10,17398,218,-1,131
17032,-1,920.2912065,657.3903364,2441.922797,10,17031,218,-1,129
14011,-1,936.0357703,631.4706138,2409.897434,10,14010,218,-1,101
8508,-1,948.1775598,724.1137893,2159.736668,10,8507,218,-1,77
12829,-1,931.8760425,628.5407637,2453.431863,10,12828,218,-1,101
13360,-1,894.3451618,716.4956431,2288.535106,10,13359,219,-1,107
16162,-1,929.2529252,644.4753336,2504.212014,10,16161,219,-1,124
14419,-1,900.8471408,699.2827739,2325.80575,10,14418,219,-1,110
17398,-1,1003.155776,721.9460251,2035.021921,10,17397,219,-1,131
17031,-1,917.803351,659.4109759,2451.502364,10,17030,219,-1,129
14010,-1,936.5188667,629.4137733,2416.44689,10,14009,219,-1,101
8507,-1,946.434431,720.620649,2160.363798,10,8506,219,-1,77
12828,-1,935.3151475,624.9532314,2458.754669,10,12827,219,-1,101
16161,-1,927.8856097,641.1240341,2507.508505,10,16160,220,-1,124
14418,-1,899.69336,701.0898226,2334.872624,10,14417,220,-1,110
17397,-1,1005.491169,722.7980969,2038.290038,10,17396,220,-1,131
17030,-1,920.0642079,655.2089124,2456.593172,10,17029,220,-1,129
14009,-1,936.3707893,628.0222447,2423.709445,10,14008,220,-1,101
8506,-1,949.116184,716.0637495,2169.306381,10,8505,220,-1,77
12827,-1,936.2962045,620.6967104,2468.384728,10,12826,220,-1,101
13359,-1,894.5110054,712.2121377,2295.612241,10,13358,220,-1,107
16160,-1,931.5804125,636.4860678,2514.790486,10,16159,221,-1,124
