Cell ID,Cell type,x,y,z,Radius,Mother ID,Time point,Confidence,Skeleton ID
11355,-1,1313.740166,1074.557248,2707.140711,10,11354,100,-1,101
11354,-1,1306.370433,1087.428323,2698.815828,10,11353,101,-1,101
11353,-1,1298.602598,1093.942293,2695.608166,10,11352,102,-1,101
11352,-1,1294.726183,1105.41909,2686.328077,10,11351,103,-1,101
11351,-1,1291.451679,1104.622359,2688.575559,10,11350,104,-1,101
11350,-1,1288.896475,1105.08561,2683.966827,10,11349,105,-1,101
11349,-1,1282.897651,1104.085805,2678.467905,10,11348,106,-1,101
11348,-1,1237.90647,1125.08169,2681.717268,10,-1,107,-1,101
5380,-1,1330.633361,868.205977,2801.988675,10,5379,107,-1,50
11347,-1,1277.648679,1106.085414,2681.717268,10,11346,107,-1,101
11346,-1,1245.155049,1117.58316,2684.71668,10,11345,108,-1,101
5379,-1,1326.554457,867.0386455,2796.862252,10,5378,108,-1,50
11345,-1,1238.156421,1119.832719,2679.71766,10,11344,109,-1,101
5378,-1,1313.015789,860.7919555,2796.221073,10,5377,109,-1,50
11344,-1,1238.186905,1117.938574,2684.241139,10,11343,110,-1,101
5377,-1,1304.952634,857.2460846,2793.270827,10,5376,110,-1,50
5376,-1,1296.49367,855.3533772,2792.647925,10,5375,111,-1,50
11343,-1,1235.852242,1105.14527,2693.906235,10,11342,111,-1,101
11342,-1,1224.354495,1102.395809,2697.905452,10,11341,112,-1,101
5375,-1,1284.943969,850.7687603,2794.270696,10,5374,112,-1,50
11341,-1,1220.60523,1104.145466,2693.906235,10,11340,113,-1,101
5374,-1,1289.153608,841.8806421,2797.2952,10,5373,113,-1,50
11340,-1,1214.606406,1103.395613,2711.402806,10,11339,114,-1,101
5373,-1,1291.819819,826.0241867,2800.558813,10,5372,114,-1,50
5372,-1,1288.986037,819.3459376,2797.352251,10,5371,115,-1,50
11339,-1,1203.358611,1106.145074,2715.152071,10,11338,115,-1,101
11338,-1,1201.109052,1114.143506,2711.402806,10,11337,116,-1,101
5371,-1,1287.061087,813.4681786,2796.904036,10,5370,116,-1,50
11337,-1,1201.608954,1119.642428,2699.655109,10,11336,117,-1,101
5370,-1,1293.156911,811.2480615,2792.974688,10,5369,117,-1,50
11336,-1,1197.109836,1119.642428,2688.157362,10,11335,118,-1,101
5369,-1,1296.054709,809.438456,2797.396572,10,5368,118,-1,50
5368,-1,1295.423581,801.2645703,2799.195931,10,5367,119,-1,50
11335,-1,1188.861453,1118.642624,2683.158342,10,11334,119,-1,101
11334,-1,1177.863608,1119.392477,2678.659224,10,11333,120,-1,101
5367,-1,1295.850952,799.9980773,2805.389454,10,5366,120,-1,50
11333,-1,1166.615813,1121.142134,2677.909371,10,11332,121,-1,101
5366,-1,1299.251846,797.7050556,2801.97885,10,5365,121,-1,50
11332,-1,1163.866352,1121.891987,2668.661184,10,11331,122,-1,101
5365,-1,1293.763745,791.6843732,2803.023012,10,5364,122,-1,50
5364,-1,1295.538218,790.5707219,2809.019411,10,5363,123,-1,50
11331,-1,1167.865568,1121.142134,2670.410841,10,11330,123,-1,101
11330,-1,1155.368018,1129.890419,2668.661184,10,11329,124,-1,101
5363,-1,1290.78515,792.7605643,2808.410451,10,5362,124,-1,50
11329,-1,1150.8689,1137.888851,2664.162066,10,11328,125,-1,101
5362,-1,1290.72607,790.5931131,2804.257528,10,5361,125,-1,50
11328,-1,1147.869488,1142.138018,2660.412801,10,11327,126,-1,101
5361,-1,1287.268813,790.6628354,2802.871358,10,5360,126,-1,50
5360,-1,1291.732287,786.6757197,2804.577894,10,5359,127,-1,50
11327,-1,1152.368606,1142.138018,2656.913487,10,11326,127,-1,101
11326,-1,1159.367234,1145.637332,2658.413193,10,11325,128,-1,101
5359,-1,1299.50777,772.8732481,2800.790087,10,5358,128,-1,50
11325,-1,1152.118655,1143.137822,2665.411821,10,11324,129,-1,101
5358,-1,1302.509604,770.4381782,2809.945735,10,5357,129,-1,50
15506,-1,1262.84328,1214.820211,2637.794571,10,15504,129,-1,134
11324,-1,1155.118067,1144.387577,2667.161478,10,11323,130,-1,101
15504,-1,1263.696994,1223.357351,2641.209427,10,15503,130,-1,134
5357,-1,1310.370639,765.2956403,2808.010068,10,5356,130,-1,50
5356,-1,1309.600658,760.225884,2807.4487,10,5355,131,-1,50
15503,-1,1255.938578,1229.892921,2632.747849,10,15502,131,-1,134
11323,-1,1153.36841,1148.886696,2660.662752,10,11322,131,-1,101
15502,-1,1255.301916,1226.104415,2633.330858,10,15501,132,-1,134
11322,-1,1153.118459,1154.385618,2652.914271,10,11321,132,-1,101
5355,-1,1311.910599,756.0162052,2806.403649,10,5354,132,-1,50
11321,-1,1154.868116,1159.384638,2646.915447,10,11320,133,-1,101
15501,-1,1252.169657,1232.483141,2625.589605,10,15500,133,-1,134
5354,-1,1314.990519,751.8273563,2805.210385,10,5353,133,-1,50
11320,-1,1148.619341,1157.884932,2642.666279,10,11319,134,-1,101
15500,-1,1254.031518,1235.606728,2630.154141,10,15499,134,-1,134
5353,-1,1311.921416,745.0315317,2802.840416,10,5352,134,-1,50
5352,-1,1312.926717,742.0629054,2801.418946,10,5351,135,-1,50
15499,-1,1246.198702,1237.815297,2634.145446,10,15498,135,-1,134
11319,-1,1143.870272,1156.885128,2645.41574,10,11318,135,-1,101
15498,-1,1238.973787,1238.23482,2635.305388,10,15497,136,-1,134
11318,-1,1138.121399,1158.634785,2639.666867,10,11317,136,-1,101
5351,-1,1311.782565,734.9307767,2798.623863,10,5350,136,-1,50
11317,-1,1138.621301,1156.885128,2639.416916,10,11316,137,-1,101
15497,-1,1235.607669,1238.758314,2634.127884,10,15496,137,-1,134
5350,-1,1311.397575,728.3179195,2797.770056,10,5349,137,-1,50
11316,-1,1135.121987,1155.635373,2634.917798,10,11315,138,-1,101
15496,-1,1234.187689,1243.254502,2632.284118,10,15495,138,-1,134
5349,-1,1310.7457,728.1916374,2790.214471,10,5348,138,-1,50
5348,-1,1323.653239,728.5947153,2792.982509,10,5347,139,-1,50
15495,-1,1228.42144,1242.892045,2631.461127,10,15494,139,-1,134
11315,-1,1132.122575,1150.636353,2632.668239,10,11314,139,-1,101
15494,-1,1210.705288,1229.492971,2639.472121,10,15493,140,-1,134
11314,-1,1128.123359,1143.637724,2632.91819,10,11313,140,-1,101
5347,-1,1323.469696,719.6497573,2792.990366,10,5346,140,-1,50
11313,-1,1120.624828,1136.389145,2638.417112,10,11312,141,-1,101
15493,-1,1202.611994,1225.403497,2642.302629,10,15492,141,-1,134
5346,-1,1319.994029,705.7942881,2794.675259,10,5345,141,-1,50
11312,-1,1114.334429,1139.208218,2637.652351,10,11311,142,-1,101
15492,-1,1193.069041,1234.629345,2634.920256,10,15491,142,-1,134
5345,-1,1313.472626,698.2802678,2796.824389,10,5344,142,-1,50
5344,-1,1302.331293,691.2191364,2795.849506,10,5343,143,-1,50
15491,-1,1190.214966,1238.444684,2621.665885,10,15490,143,-1,134
11311,-1,1109.382028,1143.950104,2628.267468,10,11310,143,-1,101
15490,-1,1179.868063,1247.73733,2622.873386,10,15489,144,-1,134
11310,-1,1104.88291,1146.949516,2621.51879,10,11309,144,-1,101
5343,-1,1304.633321,685.181623,2795.392663,10,5335,144,-1,50
11309,-1,1100.383792,1152.698389,2618.019476,10,11308,145,-1,101
15489,-1,1173.718722,1256.46372,2621.371603,10,15488,145,-1,134
5335,-1,1308.162711,677.8226909,2798.095068,10,5334,145,-1,50
11308,-1,1093.385164,1156.697605,2620.518986,10,11307,146,-1,101
15488,-1,1172.132419,1252.033075,2620.358327,10,15487,146,-1,134
5334,-1,1305.46778,672.3124809,2797.849648,10,5333,146,-1,50
5333,-1,1301.949671,667.3916537,2793.410551,10,5332,147,-1,50
15487,-1,1171.134653,1243.149005,2625.075604,10,15486,147,-1,134
11307,-1,1092.135409,1161.946577,2617.519574,10,11306,147,-1,101
5332,-1,1304.847469,665.9704272,2797.887017,10,5331,148,-1,50
15486,-1,1168.629222,1242.816221,2618.671479,10,15485,148,-1,134
11306,-1,1093.385164,1163.946185,2612.270603,10,11305,148,-1,101
15485,-1,1165.288019,1246.23463,2617.964302,10,15484,149,-1,134
11305,-1,1082.887222,1165.695842,2615.270015,10,11304,149,-1,101
5331,-1,1300.548562,661.5272118,2795.685622,10,5330,149,-1,50
15484,-1,1161.875433,1250.042002,2621.212358,10,15483,150,-1,134
11304,-1,1082.133024,1175.642688,2614.346978,10,11303,150,-1,101
5330,-1,1296.997999,645.6735831,2795.768333,10,5329,150,-1,50
5329,-1,1294.014549,634.0535681,2791.089704,10,5328,151,-1,50
15483,-1,1152.853086,1251.913733,2624.72707,10,15482,151,-1,134
11303,-1,1077.633906,1183.39117,2617.096439,10,11302,151,-1,101
5328,-1,1300.645032,627.852916,2787.302906,10,5327,152,-1,50
15482,-1,1145.954919,1250.006182,2623.769279,10,15481,152,-1,134
11302,-1,1073.74339,1183.684467,2611.38205,10,11298,152,-1,101
15481,-1,1142.791274,1252.063684,2622.84405,10,15480,153,-1,134
11298,-1,1070.514322,1189.870932,2613.721013,10,11297,153,-1,101
5327,-1,1300.516998,619.9723719,2781.378946,10,5326,153,-1,50
15480,-1,1135.810971,1254.441768,2621.640867,10,15479,154,-1,134
11297,-1,1064.765449,1192.870345,2608.472042,10,11296,154,-1,101
5326,-1,1305.906858,615.8460127,2779.741045,10,5325,154,-1,50
11296,-1,1061.266135,1189.870932,2608.472042,10,11295,155,-1,101
5325,-1,1306.666021,603.5487787,2779.881079,10,5324,155,-1,50
15479,-1,1132.486992,1255.389815,2617.847964,10,15478,155,-1,134
5324,-1,1307.810173,599.4179178,2781.093252,10,5323,156,-1,50
15478,-1,1129.478131,1258.326236,2610.758164,10,15476,156,-1,134
11295,-1,1056.267114,1187.621373,2607.722189,10,11294,156,-1,101
15476,-1,1125.06048,1253.856555,2615.734171,10,15475,157,-1,134
11294,-1,1051.767996,1183.372206,2611.471454,10,11293,157,-1,101
5323,-1,1312.494071,596.8807269,2782.238046,10,5322,157,-1,50
11293,-1,1049.768388,1186.121667,2606.222483,10,11292,158,-1,101
5322,-1,1315.798494,590.5892424,2781.915596,10,5321,158,-1,50
15475,-1,1125.06048,1261.966837,2611.465601,10,15474,158,-1,134
11292,-1,1045.26927,1185.871716,2603.223071,10,11291,159,-1,101
5321,-1,1313.873544,590.1487887,2782.231544,10,5320,159,-1,50
15474,-1,1119.938196,1266.662264,2613.173029,10,15473,159,-1,134
5320,-1,1307.713704,582.9913284,2782.434748,10,5319,160,-1,50
15473,-1,1113.535341,1265.80855,2611.892458,10,15472,160,-1,134
11291,-1,1035.27123,1183.122255,2600.47361,10,11290,160,-1,101
15472,-1,1109.266772,1263.674265,2609.331317,10,15471,161,-1,134
11290,-1,1030.772112,1186.121667,2605.222679,10,11289,161,-1,101
5319,-1,1291.031098,569.2256363,2778.93319,10,5318,161,-1,50
11289,-1,1026.272994,1191.120688,2596.224443,10,11288,162,-1,101
5318,-1,1286.01541,555.9954202,2780.075651,10,5317,162,-1,50
15471,-1,1103.290774,1265.80855,2614.026743,10,15469,162,-1,134
11288,-1,1023.023631,1192.370443,2592.97508,10,11287,163,-1,101
15469,-1,1093.899921,1262.393694,2612.746172,10,15467,163,-1,134
5317,-1,1283.003593,562.4783941,2778.133935,10,5316,163,-1,50
5316,-1,1280.332023,554.952997,2775.104697,10,5315,164,-1,50
11287,-1,1026.522945,1194.620002,2591.475374,10,11286,164,-1,101
15467,-1,1093.830681,1267.917397,2611.225214,10,15466,164,-1,134
11286,-1,1027.272798,1194.620002,2589.725717,10,11285,165,-1,101
15466,-1,1093.035547,1265.531996,2607.779634,10,15465,165,-1,134
5315,-1,1279.481284,538.0805642,2771.953769,10,5314,165,-1,50
15465,-1,1085.349254,1262.616506,2613.080526,10,15464,166,-1,134
11285,-1,1024.523337,1194.620002,2586.476354,10,11284,166,-1,101
5314,-1,1282.277645,532.5259714,2757.714527,10,5313,166,-1,50
15464,-1,1080.843496,1261.556327,2606.719456,10,15463,167,-1,134
11284,-1,1019.024415,1192.370443,2583.976844,10,11283,167,-1,101
5313,-1,1281.185876,527.783431,2755.542022,10,5312,167,-1,50
5312,-1,1277.962817,520.9924671,2754.158048,10,5311,168,-1,50
11283,-1,1018.774464,1194.869953,2585.47655,10,11282,168,-1,101
15463,-1,1077.928006,1263.411639,2609.104857,10,15462,168,-1,134
11282,-1,1016.274954,1201.61863,2582.727089,10,11281,169,-1,101
15462,-1,1072.362069,1268.977576,2606.189367,10,15461,169,-1,134
5311,-1,1268.951546,518.143262,2750.643736,10,5310,169,-1,50
11281,-1,1014.275346,1204.11814,2582.477138,10,11280,170,-1,101
15082,-1,1181.388705,672.7154447,2841.006505,10,15081,170,-1,131
15461,-1,1072.097024,1274.013423,2611.490259,10,15460,170,-1,134
5310,-1,1266.529433,516.4610679,2750.778945,10,5309,170,-1,50
11280,-1,1018.024611,1203.118336,2577.228166,10,11279,171,-1,101
15081,-1,1182.69722,666.1013843,2830.912546,10,15080,171,-1,131
15460,-1,1067.591266,1279.314315,2605.659278,10,15459,171,-1,134
5309,-1,1265.722881,514.4580014,2751.99128,10,5308,171,-1,50
15080,-1,1186.4979,663.9601282,2835.826076,10,15079,172,-1,131
12280,-1,1106.531891,1257.459057,2687.794661,10,12279,172,-1,107
15459,-1,1064.145687,1279.844404,2602.478742,10,15458,172,-1,134
5308,-1,1269.446411,510.914372,2748.347345,10,5307,172,-1,50
11279,-1,1017.77466,1213.116376,2568.979783,10,11277,172,-1,101
15458,-1,1064.410731,1286.470519,2585.250844,10,15457,173,-1,134
5307,-1,1275.294316,508.0583131,2755.506055,10,5306,173,-1,50
11277,-1,1017.77466,1216.115788,2568.979783,10,11276,173,-1,101
12279,-1,1105.417518,1265.001677,2682.59785,10,12278,173,-1,107
15079,-1,1185.753966,661.8963173,2831.069429,10,15078,173,-1,131
15457,-1,1061.760285,1290.711232,2585.780933,10,15456,174,-1,134
5306,-1,1275.775776,502.7460959,2751.0338,10,5305,174,-1,50
11276,-1,1019.024415,1221.364759,2568.979783,10,11275,174,-1,101
12278,-1,1101.56423,1267.989379,2673.250526,10,12277,174,-1,107
15078,-1,1185.012531,662.8011791,2831.232753,10,15077,174,-1,131
15456,-1,1059.109839,1288.590876,2582.070309,10,15455,175,-1,134
5305,-1,1279.561659,499.2983523,2747.385341,10,5304,175,-1,50
11275,-1,1014.525297,1221.364759,2561.981155,10,11274,175,-1,101
15077,-1,1193.207726,660.3696636,2817.839631,10,15076,175,-1,131
12277,-1,1098.969707,1267.663437,2666.00895,10,12276,175,-1,107
5304,-1,1280.310004,490.9949706,2750.106112,10,5303,176,-1,50
11274,-1,1010.526081,1219.365151,2558.23189,10,11273,176,-1,101
15076,-1,1192.962466,663.2863646,2826.193974,10,15075,176,-1,131
12276,-1,1094.629701,1271.900617,2662.437613,10,12275,176,-1,107
15455,-1,1062.02533,1292.036455,2574.384016,10,15454,176,-1,134
11273,-1,1010.27613,1206.367699,2563.480861,10,11272,177,-1,101
12275,-1,1099.391404,1273.772631,2653.705431,10,12274,177,-1,107
15075,-1,1194.330084,657.6488029,2822.348053,10,15074,177,-1,131
15454,-1,1060.435062,1290.446188,2570.143302,10,15453,177,-1,134
5303,-1,1279.722146,485.0994867,2744.14793,10,5302,177,-1,50
11272,-1,1008.276522,1211.61667,2567.730028,10,11271,178,-1,101
12274,-1,1095.036545,1273.762595,2659.880701,10,12273,178,-1,107
15074,-1,1192.183409,655.9976706,2830.292983,10,15073,178,-1,131
15453,-1,1056.989483,1298.927615,2561.131786,10,15452,178,-1,134
5302,-1,1281.968069,482.7752202,2740.959645,10,5301,178,-1,50
15073,-1,1191.294259,656.6685567,2828.960188,10,15072,179,-1,131
12273,-1,1085.50552,1268.844487,2655.010025,10,12272,179,-1,107
15452,-1,1052.21868,1307.939131,2557.156117,10,15451,179,-1,134
5301,-1,1280.898751,478.6965428,2738.98247,10,5300,179,-1,50
11271,-1,1005.027159,1217.115592,2562.231106,10,11270,179,-1,101
15072,-1,1188.442237,653.1925113,2833.847531,10,15071,180,-1,131
12272,-1,1089.150471,1273.624703,2653.729709,10,12271,180,-1,107
15451,-1,1051.688591,1309.529398,2560.601697,10,15450,180,-1,134
5300,-1,1279.754599,475.0598246,2736.678634,10,5299,180,-1,50
11270,-1,1005.27711,1221.364759,2565.230518,10,11269,180,-1,101
15450,-1,1054.869126,1312.444889,2556.626028,10,15449,181,-1,134
5299,-1,1281.444228,467.6151237,2736.107617,10,5298,181,-1,50
11269,-1,1001.507492,1220.622759,2556.174932,10,11268,181,-1,101
12271,-1,1087.171799,1275.900027,2646.832554,10,12270,181,-1,107
15071,-1,1191.184823,645.8043653,2827.433757,10,15070,181,-1,131
15449,-1,1053.278858,1314.565246,2555.56585,10,15448,182,-1,134
5298,-1,1283.187945,455.3479407,2724.761656,10,5297,182,-1,50
11268,-1,997.5476011,1221.462781,2540.702251,10,11267,182,-1,101
12270,-1,1084.745491,1279.805497,2646.563033,10,12269,182,-1,107
15070,-1,1193.160502,634.2004385,2825.234078,10,15069,182,-1,131
15448,-1,1050.098323,1311.649755,2547.084423,10,15447,183,-1,134
5297,-1,1283.380885,443.5375396,2715.801609,10,5296,183,-1,50
11267,-1,989.79912,1222.212634,2543.701663,10,11266,183,-1,101
12269,-1,1083.408431,1276.169712,2646.884711,10,12268,183,-1,107
15069,-1,1196.338752,626.5334065,2827.837266,10,15068,183,-1,131
5296,-1,1284.920845,433.8697255,2714.140606,10,5295,184,-1,50
11266,-1,989.299218,1222.212634,2541.202153,10,11265,184,-1,101
12268,-1,1077.416329,1269.091363,2649.470545,10,12267,184,-1,107
15068,-1,1198.007957,620.0791025,2823.062555,10,15067,184,-1,131
15447,-1,1045.85761,1313.240023,2552.385314,10,15446,184,-1,134
11265,-1,989.049267,1226.711752,2541.202153,10,11264,185,-1,101
12267,-1,1082.228643,1272.506717,2647.552531,10,12266,185,-1,107
15067,-1,1206.36725,615.3778292,2820.623652,10,15066,185,-1,131
15446,-1,1043.472208,1309.794443,2548.409646,10,15445,185,-1,134
5295,-1,1286.460805,426.1438062,2712.75252,10,5294,185,-1,50
11264,-1,984.0502469,1226.711752,2537.95279,10,11263,186,-1,101
12266,-1,1080.956638,1278.530475,2644.406635,10,12265,186,-1,107
15066,-1,1206.688776,610.5440164,2815.007925,10,15065,186,-1,131
15445,-1,1039.49654,1308.204176,2540.458308,10,15443,186,-1,134
5294,-1,1283.627023,416.3585255,2709.109293,10,5293,186,-1,50
12265,-1,1078.332899,1277.444269,2650.130494,10,12264,187,-1,107
15065,-1,1206.388883,599.1760121,2815.881899,10,15064,187,-1,131
15443,-1,1031.280157,1312.444889,2552.650359,10,15440,187,-1,134
5293,-1,1284.130118,403.8353617,2699.58473,10,5292,187,-1,50
11263,-1,979.0512268,1221.21283,2540.4523,10,11262,187,-1,101
12264,-1,1068.994139,1272.117985,2664.028658,10,12263,188,-1,107
15064,-1,1200.882058,595.2547679,2824.409303,10,15063,188,-1,131
15440,-1,1022.291527,1314.418784,2555.195959,10,15439,188,-1,134
5292,-1,1282.975148,401.8622221,2699.534133,10,5291,188,-1,50
11262,-1,977.5515207,1230.211066,2539.202545,10,11261,188,-1,101
5291,-1,1278.226345,398.457347,2709.670863,10,5290,189,-1,50
11261,-1,976.0518147,1241.708812,2539.202545,10,11260,189,-1,101
15439,-1,1020.041877,1313.447794,2558.173014,10,15438,189,-1,134
12263,-1,1069.072434,1279.067413,2661.601233,10,12262,189,-1,107
15063,-1,1197.109844,598.0028065,2837.535579,10,15062,189,-1,131
5290,-1,1282.846226,394.3101579,2708.181174,10,5289,190,-1,50
11260,-1,976.5517167,1236.459841,2539.202545,10,11259,190,-1,101
17252,-1,1162.838708,1276.415522,2765.333097,9.090909091,17251,190,-1,142
15438,-1,1017.144565,1313.917076,2565.74357,10,15437,190,-1,134
12262,-1,1066.776072,1279.085656,2668.522391,10,12261,190,-1,107
15062,-1,1198.781396,582.96399,2837.250652,10,15061,190,-1,131
5289,-1,1285.413122,392.7165817,2702.6118,10,5288,191,-1,50
11259,-1,970.5528926,1240.459057,2543.951614,10,11258,191,-1,101
17251,-1,1163.442465,1280.805493,2772.009883,9.090909091,17250,191,-1,142
15437,-1,1013.546387,1322.639816,2570.45857,10,15436,191,-1,134
12261,-1,1063.877001,1284.622636,2670.274893,10,12260,191,-1,107
15061,-1,1200.179997,580.3916579,2844.937851,10,15060,191,-1,131
5288,-1,1287.177586,389.1020902,2702.967857,10,5287,192,-1,50
11258,-1,964.5540685,1240.958959,2539.452496,10,11257,192,-1,101
17250,-1,1165.257859,1289.435111,2772.216412,9.090909091,17249,192,-1,142
15436,-1,1012.202421,1338.318757,2570.736702,10,15435,192,-1,134
12260,-1,1064.046878,1290.396319,2669.392385,10,12259,192,-1,107
15060,-1,1198.863992,578.5772269,2850.287168,10,15059,192,-1,131
11257,-1,967.3035295,1244.708224,2541.952006,10,11256,193,-1,101
17249,-1,1176.210376,1297.39168,2774.222882,9.090909091,17248,193,-1,142
12259,-1,1065.542156,1292.455015,2666.3564,10,12258,193,-1,107
15059,-1,1206.514781,576.7925187,2858.794347,10,15058,193,-1,131
15435,-1,1013.821424,1340.958027,2566.168429,10,15434,193,-1,134
5287,-1,1287.573393,389.7792003,2700.968011,10,5286,193,-1,50
11256,-1,968.8032356,1246.20793,2535.45328,10,11255,194,-1,101
17248,-1,1177.164655,1302.212625,2773.631844,9.090909091,17247,194,-1,142
12258,-1,1064.755435,1291.045001,2667.022745,10,12257,194,-1,107
15058,-1,1204.918035,576.8104447,2858.001896,10,-1,194,-1,131
15434,-1,1015.794499,1353.782828,2556.414224,10,15433,194,-1,134
5286,-1,1280.163002,382.9240999,2690.565682,10,5285,194,-1,50
15056,-1,1203.03546,568.206331,2865.023903,10,15058,195,-1,131
12257,-1,1065.817619,1292.019926,2666.197037,10,12256,195,-1,107
15433,-1,1010.598302,1358.695434,2552.445149,10,15432,195,-1,134
5285,-1,1276.698092,371.9557546,2689.704311,10,5284,195,-1,50
11255,-1,968.0533826,1247.457685,2536.952986,10,11254,195,-1,101
17247,-1,1179.165628,1310.015658,2775.160601,9.090909091,17246,195,-1,142
12256,-1,1062.972269,1284.393537,2670.248215,10,12255,196,-1,107
15432,-1,1010.68861,1353.089085,2558.063139,10,15431,196,-1,134
5284,-1,1275.158131,365.7000316,2689.127407,10,5283,196,-1,50
11254,-1,969.3031376,1245.708028,2530.954162,10,11253,196,-1,101
17246,-1,1182.405604,1312.134431,2778.499071,9.090909091,17245,196,-1,142
15055,-1,1199.70782,555.8583737,2865.58099,10,15054,196,-1,131
5283,-1,1279.393022,360.3772906,2687.548075,10,5282,197,-1,50
11253,-1,976.0518147,1246.957783,2529.704407,10,11252,197,-1,101
17245,-1,1188.014625,1321.027633,2783.727065,9.090909091,17244,197,-1,142
15054,-1,1197.968749,557.2371197,2871.561567,10,15053,197,-1,131
15431,-1,1009.285119,1344.109658,2560.338942,10,15430,197,-1,134
12255,-1,1061.804416,1278.024229,2677.413691,10,12254,197,-1,107
5282,-1,1292.097693,358.0023312,2684.720489,10,5281,198,-1,50
11252,-1,975.5772384,1248.707225,2531.53334,10,11251,198,-1,101
17244,-1,1189.743335,1325.748399,2787.20593,9.090909091,17243,198,-1,142
15053,-1,1207.036437,551.3738053,2872.426622,10,15052,198,-1,131
15430,-1,1006.611139,1340.895196,2555.5724,10,15429,198,-1,134
12254,-1,1054.356022,1280.097968,2678.022773,10,12253,198,-1,107
5281,-1,1293.520437,353.1604158,2676.901862,10,5280,199,-1,50
11251,-1,972.8143392,1249.902683,2531.332036,10,11250,199,-1,101
17243,-1,1185.544608,1324.371882,2785.099069,9.090909091,17242,199,-1,142
15052,-1,1208.865168,539.7319909,2870.04344,10,15051,199,-1,131
15429,-1,1006.930922,1339.574094,2549.322799,10,15428,199,-1,134
12253,-1,1053.476595,1280.640538,2681.403178,10,12252,199,-1,107
5280,-1,1294.321981,347.3538531,2684.401187,10,5279,200,-1,50
11250,-1,964.4157018,1250.847447,2532.181762,10,11249,200,-1,101
15428,-1,1003.517103,1340.15599,2547.199189,10,15427,200,-1,134
2391,-1,1334.780931,314.8128993,2613.056248,10,2390,200,-1,21
17242,-1,1185.04194,1327.763175,2791.167636,9.090909091,17241,200,-1,142
15051,-1,1211.285667,529.071381,2874.021452,10,15050,200,-1,131
12252,-1,1050.422011,1276.916883,2680.819359,10,12251,200,-1,107
11249,-1,960.9378897,1247.923468,2527.378297,10,11248,201,-1,101
15427,-1,999.2378291,1338.365772,2545.982193,10,15426,201,-1,134
2390,-1,1328.388445,307.2243774,2613.364316,10,2389,201,-1,21
17241,-1,1182.078661,1325.461927,2788.896217,9.090909091,17240,201,-1,142
15050,-1,1214.447085,522.1023624,2881.187136,10,15049,201,-1,131
12251,-1,1050.513234,1274.195063,2684.761333,10,12250,201,-1,107
5279,-1,1302.203015,340.074083,2691.110755,10,5278,201,-1,50
11248,-1,960.1215241,1245.51304,2528.73474,10,11247,202,-1,101
15426,-1,998.6242636,1337.265945,2546.059437,10,15425,202,-1,134
2389,-1,1328.107048,302.36565,2610.069471,10,2388,202,-1,21
17240,-1,1184.418759,1325.461657,2793.898498,9.090909091,17239,202,-1,142
15049,-1,1216.080877,511.5895578,2878.733234,10,15048,202,-1,131
12250,-1,1052.910864,1271.848441,2694.400704,10,12249,202,-1,107
5278,-1,1302.823326,330.1042206,2688.780896,10,5277,202,-1,50
15425,-1,993.0804497,1335.94924,2546.162919,10,15424,203,-1,134
2388,-1,1331.587552,298.3758801,2604.88859,10,2387,203,-1,21
17239,-1,1184.122921,1330.216441,2799.369741,9.090909091,17238,203,-1,142
15048,-1,1221.124067,502.7720537,2880.793902,10,15047,203,-1,131
